1214,141 Washington Ave Extension,Albany,NY,12205,NY-ALBANY
1215,13858 Rt 31 W,Albion,NY,14411,NY-ORLEANS
1216,2055 Niagara Falls Blvd,Amherst,NY,14228,NY-ERIE
1217,101 Sanford Farm Shpg Center,Amsterdam,NY,12010,NY-MONTGOMERY
1218,297 Grant Avenue,Auburn,NY,13021,NY-CAYUGA
1219,4133 Veterans Memorial Drive,Batavia,NY,14020,NY-GENESEE
1220,6265 Brockport Spencerport Rd,Brockport,NY,14420,NY-MONROE
1221,5399 W Genesse St,Camillus,NY,13031,NY-ONONDAGA
1222,3191 County rd 10,Canandaigua,NY,14424,NY-ONTARIO
1223,30 Catskill,Catskill,NY,12414,NY-GREENE
1224,161 Centereach Mall,Centereach,NY,11720,NY-SUFFOLK
1225,3018 East Ave,Central Square,NY,13036,NY-OSWEGO
1226,100 Thruway Plaza,Cheektowaga,NY,14225,NY-ERIE
1227,8064 Brewerton Rd,Cicero,NY,13039,NY-ONONDAGA
1228,5033 Transit Road,Clarence,NY,14031,Not Found
1229,3949 Route 31,Clay,NY,13041,Not Found
1230,139 Merchant Place,Cobleskill,NY,12043,NY-SCHOHARIE
1231,85 Crooked Hill Road,Commack,NY,11725,NY-SUFFOLK
1232,872 Route 13,Cortlandville,NY,13045,NY-CORTLAND
1233,279 Troy Road,East Greenbush,NY,12061,Not Found
1234,2465 Hempstead Turnpike,East Meadow,NY,11554,NY-NASSAU
1235,6438 Basile Rowe,East Syracuse,NY,13057,NY-ONONDAGA
1236,25737 US Rt 11,Evans Mills,NY,13637,NY-JEFFERSON
1237,901 Route 110,Farmingdale,NY,11735,NY-SUFFOLK
1238,2400 Route 9,Fishkill,NY,12524,NY-DUTCHESS
1239,10401 Bennett Road,Fredonia,NY,14063,NY-CHAUTAUQUA
1240,1818 State Route 3,Fulton,NY,13069,NY-OSWEGO
1241,4300 Lakeville Road,Geneseo,NY,14454,NY-LIVINGSTON
1242,990 Route 5 20,Geneva,NY,14456,Not Found
1243,311 RT 9W,Glenmont,NY,12077,NY-ALBANY
1244,200 Dutch Meadows Ln,Glenville,NY,12302,NY-SCHENECTADY
1245,100 Elm Ridge Center Dr,Greece,NY,14626,NY-MONROE
1246,1549 Rt 9,Halfmoon,NY,12065,NY-SARATOGA
1247,5360 Southwestern Blvd,Hamburg,NY,14075,NY-ERIE
1248,103 North Caroline St,Herkimer,NY,13350,NY-HERKIMER
1249,1000 State Route 36,Hornell,NY,14843,NY-STEUBEN
1250,1400 County Rd 64,Horseheads,NY,14845,Not Found
1251,135 Fairgrounds Memorial Pkwy,Ithaca,NY,14850,NY-TOMPKINS
1252,2 Gannett Dr,Johnson City,NY,13790,NY-BROOME
1253,233 5th Ave Ext,Johnstown,NY,12095,NY-FULTON
1254,601 Frank Stottile Blvd,Kingston,NY,12401,NY-ULSTER
1255,350 E Fairmount Ave,Lakewood,NY,14750,NY-CHAUTAUQUA
1256,4975 Transit Rd,Lancaster,NY,14086,Not Found
1257,579 Troy-Schenectady Road,Latham,NY,12110,NY-ALBANY
1258,5783 So Transit Road,Lockport,NY,14094,NY-NIAGARA
1259,7155 State Rt 12 S,Lowville,NY,13367,NY-LEWIS
1260,425 Route 31,Macedon,NY,14502,NY-WAYNE
1261,3222 State Rt 11,Malone,NY,12953,NY-FRANKLIN
1262,200 Sunrise Mall,Massapequa,NY,11758,NY-NASSAU
1263,43 Stephenville St,Massena,NY,13662,NY-SAINT LAWRENCE
1264,750 Middle Country Road,Middle Island,NY,11953,NY-SUFFOLK
1265,470 Route 211 East,Middletown,NY,10940,NY-ORANGE
1266,3133 E Main St,Mohegan Lake,NY,10547,NY-WESTCHESTER
1267,288 Larkin,Monroe,NY,10950,NY-ORANGE
1268,41 Anawana Lake Road,Monticello,NY,12701,NY-SULLIVAN
1269,4765 Commercial Drive,New Hartford,NY,13413,NY-ONEIDA
1270,1201 Rt 300,Newburgh,NY,12550,NY-ORANGE
1271,255 W Main St,Avon,CT,6001,CT-HARTFORD
1272,120 Commercial Parkway,Branford,CT,6405,CT-NEW HAVEN
1273,1400 Farmington Ave,Bristol,CT,6010,CT-HARTFORD
1274,161 Berlin Road,Cromwell,CT,6416,CT-MIDDLESEX
1275,67 Newton Rd,Danbury,CT,6810,CT-FAIRFIELD
1276,656 New Haven Ave,Derby,CT,6418,CT-NEW HAVEN
1277,69 Prospect Hill Road,East Windsor,CT,6088,CT-HARTFORD
1278,150 Gold Star Hwy,Groton,CT,6340,CT-NEW LONDON
1279,900 Boston Post Road,Guilford,CT,6437,CT-NEW HAVEN
1280,2300 Dixwell Ave,Hamden,CT,6514,CT-NEW HAVEN
1281,495 Flatbush Ave,Hartford,CT,6106,CT-HARTFORD
1282,180 River Rd,Lisbon,CT,6351,CT-NEW LONDON
1283,420 Buckland Hills Dr,Manchester,CT,6040,CT-HARTFORD
1284,1365 Boston Post Road,Milford,CT,6460,CT-NEW HAVEN
1285,1100 New Haven Road,Naugatuck,CT,6770,CT-NEW HAVEN
1286,315 Foxon Blvd,New Haven,CT,6513,CT-NEW HAVEN
1287,164 Danbury Rd,New Milford,CT,6776,CT-LITCHFIELD
1288,3164 Berlin Turnpike,Newington,CT,6111,CT-HARTFORD
1289,474 Boston Post Road,North Windham,CT,6256,CT-WINDHAM
1290,650 Main Ave,Norwalk,CT,6851,CT-FAIRFIELD
1291,680 Connecticut Avenue,Norwalk,CT,6854,CT-FAIRFIELD
1292,220 Salem Turnpike,Norwich,CT,6360,CT-NEW LONDON
1293,655 Boston Post Rd,Old Saybrook,CT,6475,CT-MIDDLESEX
1294,625 School Street,Putnam,CT,6260,CT-WINDHAM
1295,80 Town Line Rd,Rocky Hill,CT,6067,CT-HARTFORD
1296,465 Bridgeport Avenue,Shelton,CT,6484,CT-FAIRFIELD
1297,235 Queen St,Southington,CT,6489,CT-HARTFORD
1298,150 Barnum Avenue Cutoff,Stratford,CT,6614,CT-FAIRFIELD
1299,970 Torringford Street,Torrington,CT,6790,CT-LITCHFIELD
1300,844 No Colony Road,Wallingford,CT,6492,CT-NEW HAVEN
1301,910 Wolcott St,Waterbury,CT,6705,CT-NEW HAVEN
1302,155 Waterford Parkway No,Waterford,CT,6385,CT-NEW LONDON
1303,515 Sawmill Road,West Haven,CT,6516,CT-NEW HAVEN
1304,2473 Hackworth Road,Adamsville,AL,35005,Not Found
1305,630 Coonial Promenade Pkwy,Alabaster,AL,35007,Not Found
1306,2643 Hwy 280 West,Alexander City,AL,35010,AL-TALLAPOOSA
1307,540 West Bypass,Andalusia,AL,36420,AL-COVINGTON
1308,5560 Mcclellan Blvd,Anniston,AL,36206,AL-CALHOUN
1309,1450 No Brindlee Mtn Pkwy,Arab,AL,35016,AL-MARSHALL
1310,1011 US Hwy 72 East,Athens,AL,35611,AL-LIMESTONE
1311,973 Gilbert Ferry Road Se,Attalla,AL,35954,AL-ETOWAH
1312,1717 South College Street,Auburn,AL,36830,AL-LEE
1313,701 Mcmeans Ave,Bay Minette,AL,36507,AL-BALDWIN
1314,750 Academy Drive,Bessemer,AL,35022,AL-JEFFERSON
1315,312 Palisades Blvd,Birmingham,AL,35209,AL-JEFFERSON
1316,1600 Montclair Rd,Birmingham,AL,35210,AL-JEFFERSON
1317,5919 Trussville Crossings Pkwy,Birmingham,AL,35235,AL-JEFFERSON
1318,9248 Parkway East,Birmingham,AL,35206,AL-JEFFERSON
1319,1972 Hwy 431,Boaz,AL,35957,AL-MARSHALL
1320,10675 Hwy 5,Brent,AL,35034,AL-BIBB
1321,2041 Douglas Avenue,Brewton,AL,36426,AL-ESCAMBIA
1322,5100 Hwy 31,Calera,AL,35040,AL-SHELBY
1323,1916 Center Point Rd,Center Point,AL,35215,AL-JEFFERSON
1324,1950 W Main St,Centre,AL,35960,AL-CHEROKEE
1325,16077 Highway 280,Chelsea,AL,35043,AL-SHELBY
1326,1415 7Th Street South,Clanton,AL,35045,AL-CHILTON
1327,626 Olive Street Sw,Cullman,AL,35055,AL-CULLMAN
1328,27520 Hwy 98,Daphne,AL,36526,AL-BALDWIN
1329,2800 Spring Avn SW,Decatur,AL,35603,AL-MORGAN
1330,969 Us Hwy 80 West,Demopolis,AL,36732,AL-MARENGO
1331,3300 South Oates Street,Dothan,AL,36301,AL-HOUSTON
1332,4310 Montgomery Hwy,Dothan,AL,36303,AL-HOUSTON
1333,600 Boll Weevil Circle,Enterprise,AL,36330,AL-COFFEE
1334,3176 South Eufaula Avenue,Eufaula,AL,36027,AL-BARBOUR
1335,7100 Aaron Aronov Drive,Fairfield,AL,35064,AL-JEFFERSON
1336,10040 County Road 48,Fairhope,AL,36533,AL-BALDWIN
1337,3186 Hwy 171 North,Fayette,AL,35555,AL-FAYETTE
1338,3100 Hough Rd,Florence,AL,35630,AL-LAUDERDALE
1339,2200 South Mckenzie St,Foley,AL,36535,AL-BALDWIN
1340,2001 Glenn Bldv Sw,Fort Payne,AL,35968,Not Found
1341,340 East Meighan Blvd,Gadsden,AL,35903,AL-ETOWAH
1342,890 Odum Road,Gardendale,AL,35071,AL-JEFFERSON
1343,1608 W Magnolia Ave,Geneva,AL,36340,AL-GENEVA
1344,501 Willow Lane,Greenville,AL,36037,AL-BUTLER
1345,170 Fort Morgan Road,Gulf Shores,AL,36542,AL-BALDWIN
1346,11697 US Hwy 431,Guntersville,AL,35976,AL-MARSHALL
1347,42417 Hwy 195,Haleyville,AL,35565,AL-WINSTON
1348,1706 Military Street South,Hamilton,AL,35570,AL-MARION
1349,1201 Hwy 31 NW,Hartselle,AL,35640,AL-MORGAN
1350,209 Lakeshore Parkway,Homewood,AL,35209,AL-JEFFERSON
1351,2780 John Hawkins Pkwy,Hoover,AL,35244,AL-JEFFERSON
1352,5335 Hwy 280 South,Hoover,AL,35242,AL-SHELBY
1353,1007 Red Farmer Drive,Hueytown,AL,35023,AL-JEFFERSON
1354,2900 S Mem PkwyDrake Ave,Huntsville,AL,35801,Not Found
1355,11610 Memorial Pkwy South,Huntsville,AL,35803,AL-MADISON
1356,2200 Sparkman Drive,Huntsville,AL,35810,AL-MADISON
1357,330 Sutton Rd,Huntsville,AL,35763,Not Found
1358,6140A Univ Drive,Huntsville,AL,35806,AL-MADISON
1359,4206 N College Ave,Jackson,AL,36545,AL-CLARKE
1360,1625 Pelham South,Jacksonville,AL,36265,AL-CALHOUN
1361,1801 Hwy 78 East,Jasper,AL,35501,AL-WALKER
1362,8551 Whitfield Ave,Leeds,AL,35094,AL-SAINT CLAIR
1363,8650 Madison Blvd,Madison,AL,35758,AL-MADISON
1364,145 Kelley Blvd,Millbrook,AL,36054,AL-ELMORE
1365,1970 S University Blvd,Mobile,AL,36609,AL-MOBILE
1366,6350 Cottage Hill Road,Mobile,AL,36609,AL-MOBILE
1367,101 South Beltline Highway,Mobile,AL,36606,AL-MOBILE
1368,2500 Dawes Road,Mobile,AL,36695,AL-MOBILE
1369,5245 Rangeline Service Rd,Mobile,AL,36619,AL-MOBILE
1370,685 Schillinger Rd,Mobile,AL,36695,AL-MOBILE
1371,3371 S Alabama Ave,Monroeville,AL,36460,AL-MONROE
1372,10710 Chantilly Pkwy,Montgomery,AL,36117,AL-MONTGOMERY
1373,3801 Eastern Blvd,Montgomery,AL,36116,AL-MONTGOMERY
1374,6495 Atlanta Hwy,Montgomery,AL,36117,AL-MONTGOMERY
1375,851 Ann St,Montgomery,AL,36107,AL-MONTGOMERY
1376,15445 Highway 24,Moulton,AL,35650,AL-LAWRENCE
1377,517 West Avalon Ave,Muscle Shoals,AL,35661,AL-COLBERT
1378,5710 Mcfarland Blvd,Northport,AL,35476,AL-TUSCALOOSA
1379,2453 2Nd Avenue East,Oneonta,AL,35121,AL-BLOUNT
1380,2900 Pepperrell Pkwy,Opelika,AL,36801,AL-LEE
1381,92 Plaza Lane,Oxford,AL,36203,AL-CALHOUN
1382,1537 Hwy 231 South,Ozark,AL,36360,AL-DALE
1383,2181 Pelham Pkwy,Pelham,AL,35124,AL-SHELBY
1384,165 Vaughan Ln,Pell City,AL,35125,AL-SAINT CLAIR
1385,3700 Hwy 280-431 N,Phenix City,AL,36867,Not Found
1386,1903 Cobbs Ford Rd,Prattville,AL,36066,AL-AUTAUGA
1387,4180 Us Hwy 431,Roanoke,AL,36274,AL-RANDOLPH
1388,13675 Hwy 43,Russellville,AL,35653,AL-FRANKLIN
1389,1095 Industrial Pkwy,Saraland,AL,36571,AL-MOBILE
1390,24833 Johnt Reidprkw,Scottsboro,AL,35768,Not Found
1391,1501 Hwy 14 East,Selma,AL,36703,AL-DALLAS
1392,7855 Moffett Rd,Semmes,AL,36575,AL-MOBILE
1393,150 Springville Station Blvd,Springville,AL,35146,AL-SAINT CLAIR
1394,690 Hwy 78,Sumiton,AL,35148,AL-WALKER
1395,41301 US Hwy 280,Sylacauga,AL,35150,AL-TALLADEGA
1396,214 Haynes Street,Talladega,AL,35160,AL-TALLADEGA
1397,1300 Gilmer Ave,Tallassee,AL,36078,AL-ELMORE
1398,34301 Hwy 43,Thomasville,AL,36784,AL-CLARKE
1399,1420 Us 231 South,Troy,AL,36081,Not Found
1400,1501 Skyland Blvd E,Tuscaloosa,AL,35405,AL-TUSCALOOSA
1401,3501 20th Av,Valley,AL,36854,AL-CHAMBERS
1402,1300 Montgomery Highway,Vestavia Hills,AL,35216,AL-JEFFERSON
1403,4538 Us Hwy 231,Wetumpka,AL,36092,AL-ELMORE
1404,2575 Us Hwy 43,Winfield,AL,35594,AL-MARION
1405,777 Brockton Avenue,Abington,MA,2351,MA-PLYMOUTH
1406,30 Memorial Drive,Avon,MA,2322,MA-NORFOLK
1407,250 Hartford Avenue,Bellingham,MA,2019,MA-NORFOLK
1408,700 Oak Street,Brockton,MA,2301,MA-PLYMOUTH
1409,66-4 Parkhurst Rd,Chelmsford,MA,1824,Not Found
